Code/Header;Type;Component code;Type;Coefficient;UOM of Header;UOM of Component;Loos%;No.;Start date;End date
B-PT04-MO35G;FG;STIC-BSSTP4RR2-MO;PM;1;Pc(s);Pc(s);;239;;
B-PT05-MO35G;FG;CAP-CMOFP014-ASABS;PM;1;Pc(s);Pc(s);0.03003754693;240;;
B-PT05-MO35G;FG;CONT-MOFP01R1AS-C2PP;PM;1;Pc(s);Pc(s);0.03003754693;241;;
B-PT05-MO35G;FG;DUS-SSTPR2-MO;PM;1;Pc(s);Pc(s);0.03003754693;242;;
B-PT05-MO35G;FG;DUS-SSTPR3-MO;PM;1;Pc(s);Pc(s);0.03003754693;242;;
B-PT05-MO35G;FG;KB-MOEBPR1-MO;PM;0.02941;Pc(s);Pc(s);0.03003754693;243;;
B-PT05-MO35G;FG;PUFF-LPMOD58FP-PH;PM;1;Pc(s);Pc(s);0.03003754693;244;;
B-PT05-MO35G;FG;SHIF-CMOFP014-PPN;PM;1;Pc(s);Pc(s);0.03003754693;245;;
B-PT05-MO35G;FG;STIC-BCSSTP05R1-MO;PM;1;Pc(s);Pc(s);0.03003754693;246;;
B-PT05-MO35G;FG;STIC-BSSTP5RR2-MO;PM;1;Pc(s);Pc(s);0.03003754693;247;;
B-PT06-MO35G;FG;CAP-CMOFP014-ASABS;PM;1;Pc(s);Pc(s);0.03003754693;248;;
B-PT06-MO35G;FG;CONT-MOFP01R1AS-C2PP;PM;1;Pc(s);Pc(s);0.03003754693;249;;
B-PT06-MO35G;FG;DUS-SSTPR2-MO;PM;1;Pc(s);Pc(s);0.03003754693;250;;
B-PT06-MO35G;FG;DUS-SSTPR3-MO;PM;1;Pc(s);Pc(s);0.03003754693;250;;
B-PT06-MO35G;FG;KB-MOEBPR1-MO;PM;0.02941;Pc(s);Pc(s);0.03003754693;251;;
B-PT06-MO35G;FG;PUFF-LPMOD58FP-PH;PM;1;Pc(s);Pc(s);0.03003754693;252;;
B-PT06-MO35G;FG;SHIF-CMOFP014-PPN;PM;1;Pc(s);Pc(s);0.03003754693;253;;
B-PT06-MO35G;FG;STIC-BCSSTP06R1-MO;PM;1;Pc(s);Pc(s);0.03003754693;254;;
B-PT06-MO35G;FG;STIC-BSSTP6RR2-MO;PM;1;Pc(s);Pc(s);0.03003754693;255;;
B-PT07-MO35G;FG;CAP-CMOFP014-ASABS;PM;1;Pc(s);Pc(s);0.03003754693;256;;
B-PT07-MO35G;FG;CONT-MOFP01R1AS-C2PP;PM;1;Pc(s);Pc(s);0.03003754693;257;;
B-PT07-MO35G;FG;DUS-SSTPR2-MO;PM;1;Pc(s);Pc(s);0.03003754693;258;;
B-PT07-MO35G;FG;DUS-SSTPR3-MO;PM;1;Pc(s);Pc(s);0.03003754693;258;;
B-PT07-MO35G;FG;KB-MOEBPR1-MO;PM;0.02941;Pc(s);Pc(s);0.03003754693;259;;
B-PT07-MO35G;FG;PUFF-LPMOD58FP-PH;PM;1;Pc(s);Pc(s);0.03003754693;260;;
B-PT07-MO35G;FG;SHIF-CMOFP014-PPN;PM;1;Pc(s);Pc(s);0.03003754693;261;;
B-PT07-MO35G;FG;STIC-BCSSTP07R1-MO;PM;1;Pc(s);Pc(s);0.03003754693;262;;
B-PT07-MO35G;FG;STIC-BSSTP7RR2-MO;PM;1;Pc(s);Pc(s);0.03003754693;263;;
B-R3L01LB-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;264;;
B-R3L01LB-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;265;;
B-R3L01LB-W;FG;DUS-LMP1R3-W;PM;1;Pc(s);Pc(s);0.02990533563;266;;
B-R3L01LB-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.02990533563;267;;
B-R3L01LB-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.02990533563;268;;
B-R3L01LB-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.02990533563;269;;
B-R3L01LB-W;FG;STIC-BLMP1RR0-W;PM;1;Pc(s);Pc(s);0.02990533563;270;;
B-R3L01LB-W;FG;STIC-PILMPR0-W;PM;1;Pc(s);Pc(s);0.02990533563;271;;
B-R3L01LB-W;FG;STIC-PQLMP1R0-W;PM;1;Pc(s);Pc(s);0.02990533563;272;;
B-R3L02B-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;273;;
B-R3L02B-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;274;;
B-R3L02B-W;FG;DUS-LMP2R3-W;PM;1;Pc(s);Pc(s);0.02990533563;275;;
B-R3L02B-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.02990533563;276;;
B-R3L02B-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.02990533563;277;;
B-R3L02B-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.02990533563;278;;
B-R3L02B-W;FG;STIC-BLMP2RR0-W;PM;1;Pc(s);Pc(s);0.02990533563;279;;
B-R3L02B-W;FG;STIC-PILMPR0-W;PM;1;Pc(s);Pc(s);0.02990533563;280;;
B-R3L02B-W;FG;STIC-PQLMP2R0-W;PM;1;Pc(s);Pc(s);0.02990533563;281;;
B-R3L03I-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;282;;
B-R3L03I-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;283;;
B-R3L03I-W;FG;DUS-LMP3R3-W;PM;1;Pc(s);Pc(s);0.02990533563;284;;
B-R3L03I-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.02990533563;285;;
B-R3L03I-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.02990533563;286;;
B-R3L03I-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.02990533563;287;;
B-R3L03I-W;FG;STIC-BLMP3RR0-W;PM;1;Pc(s);Pc(s);0.02990533563;288;;
B-R3L03I-W;FG;STIC-PILMPR0-W;PM;1;Pc(s);Pc(s);0.02990533563;289;;
B-R3L03I-W;FG;STIC-PQLMP3R0-W;PM;1;Pc(s);Pc(s);0.02990533563;290;;
B-R3L04N-W;FG;CAPC-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;291;;
B-R3L04N-W;FG;CONT-LLPR0-WASBS;PM;1;Pc(s);Pc(s);0.02990533563;292;;
B-R3L04N-W;FG;DUS-LMP4R3-W;PM;1;Pc(s);Pc(s);0.02990533563;293;;
B-R3L04N-W;FG;KB-W100BR2-KMM125BF;PM;0.03571;Pc(s);Pc(s);0.02990533563;294;;
B-R3L04N-W;FG;PUFF-LLPR0-WMFP;PM;1;Pc(s);Pc(s);0.02990533563;295;;
B-R3L04N-W;FG;SHIF-LLPR0-WPPN;PM;1;Pc(s);Pc(s);0.02990533563;296;;
B-R3L04N-W;FG;STIC-BLMP4RR0-W;PM;1;Pc(s);Pc(s);0.02990533563;297;;
B-R3L04N-W;FG;STIC-PILMPR0-W;PM;1;Pc(s);Pc(s);0.02990533563;298;;
B-R3L04N-W;FG;STIC-PQLMP4R0-W;PM;1;Pc(s);Pc(s);0.02990533563;299;;
B-RBMLP01-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;300;;
B-RBMLP01-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;301;;
B-RBMLP01-EM;FG;DUS-BWMMLPR6-E;PM;1;Pc(s);Pc(s);0.02969348659;302;;
B-RBMLP01-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02969348659;303;;
B-RBMLP01-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02969348659;304;;
B-RBMLP01-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;305;;
B-RBMLP01-EM;FG;STIC-BCBWMMLP01R1-E;PM;1;Pc(s);Pc(s);0.02969348659;306;;
B-RBMLP01-EM;FG;STIC-BTBLP1RR2-E;PM;1;Pc(s);Pc(s);0.02969348659;307;;
B-RBMLP02-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;308;;
B-RBMLP02-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;309;;
B-RBMLP02-EM;FG;DUS-BWMMLPR6-E;PM;1;Pc(s);Pc(s);0.02969348659;310;;
B-RBMLP02-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02969348659;311;;
B-RBMLP02-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02969348659;312;;
B-RBMLP02-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02969348659;313;;
B-RBMLP02-EM;FG;STIC-BCBWMMLP02R1-E;PM;1;Pc(s);Pc(s);0.02969348659;314;;
B-RBMLP02-EM;FG;STIC-BTBLP2RR2-E;PM;1;Pc(s);Pc(s);0.02969348659;315;;
B-RBMLP03-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;316;;
B-RBMLP03-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;317;;
B-RBMLP03-EM;FG;DUS-BWMMLPR6-E;PM;1;Pc(s);Pc(s);0.02991452991;318;;
B-RBMLP03-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02991452991;319;;
B-RBMLP03-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02991452991;320;;
B-RBMLP03-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;321;;
B-RBMLP03-EM;FG;STIC-BCBWMMLP03R1-E;PM;1;Pc(s);Pc(s);0.02991452991;322;;
B-RBMLP03-EM;FG;STIC-BTBLP3RR2-E;PM;1;Pc(s);Pc(s);0.02991452991;323;;
B-RBMLP04-EM;FG;CAPC-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;324;;
B-RBMLP04-EM;FG;CONT-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;325;;
B-RBMLP04-EM;FG;DUS-BWMMLPR6-E;PM;1;Pc(s);Pc(s);0.02991452991;326;;
B-RBMLP04-EM;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02991452991;327;;
B-RBMLP04-EM;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02991452991;328;;
B-RBMLP04-EM;FG;SHIF-BMLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;329;;
B-RBMLP04-EM;FG;STIC-BCBWMMLP04R1-E;PM;1;Pc(s);Pc(s);0.02991452991;330;;
B-RBMLP04-EM;FG;STIC-BTBLP4RR2-E;PM;1;Pc(s);Pc(s);0.02991452991;331;;
B-SFLP-EM8G;FG;CAPC-SFLPR1-E;PM;1;Pc(s);Pc(s);0.02991452991;332;;
B-SFLP-EM8G;FG;CONT-SFLPR1-E;PM;1;Pc(s);Pc(s);0.02991452991;333;;
B-SFLP-EM8G;FG;DUS-SFLPR2-E;PM;1;Pc(s);Pc(s);0.02991452991;334;;
B-SFLP-EM8G;FG;KB-ECR1-KMK125CF;PM;0.01389;Pc(s);Pc(s);0.02991452991;335;;
B-SFLP-EM8G;FG;PUFF-BMLPR1-EMP;PM;1;Pc(s);Pc(s);0.02991452991;336;;
B-SFLP-EM8G;FG;SHIF-SFLPR1-E;PM;1;Pc(s);Pc(s);0.02991452991;337;;
B-SFLP-EM8G;FG;STIC-BTSFLPRR1-E;PM;1;Pc(s);Pc(s);0.02991452991;338;;
B-SHN12GRNFS-W;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;339;;
B-SPB-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);;340;;
B-SPB-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);;341;;
B-SPB-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);;342;;
B-SPB-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);;343;;
B-SPB-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);;344;;
B-SPB-MO13GR;FG;STIC-BCSPBRR2-MO;PM;1;Pc(s);Pc(s);;345;;
B-SPB-MO13GR;FG;STIC-BTSPBRR2-MOPSM;PM;1;Pc(s);Pc(s);;346;;
B-SPC-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);;347;;
B-SPC-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);;348;;
B-SPC-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);;349;;
B-SPC-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);;350;;
B-SPC-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);;351;;
B-SPC-MO13GR;FG;STIC-BCSPCRR2-MO;PM;1;Pc(s);Pc(s);;352;;
B-SPC-MO13GR;FG;STIC-BTSPCRR2-MOPSM;PM;1;Pc(s);Pc(s);;353;;
B-SPG-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);;354;;
B-SPG-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);;355;;
B-SPG-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);;356;;
B-SPG-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);;357;;
B-SPG-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);;358;;
B-SPG-MO13GR;FG;STIC-BCSPGRR2-MO;PM;1;Pc(s);Pc(s);;359;;
B-SPG-MO13GR;FG;STIC-BTSPGRR2-MOPSM;PM;1;Pc(s);Pc(s);;360;;
B-SPQ-MO13GR;FG;CAPC-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);;361;;
B-SPQ-MO13GR;FG;CONT-SPRR1-MOSBS;PM;1;Pc(s);Pc(s);;362;;
B-SPQ-MO13GR;FG;DUS-SPRR1-MOILG;PM;1;Pc(s);Pc(s);;363;;
B-SPQ-MO13GR;FG;KB-MOEBPR1-MO;PM;0.02083;Pc(s);Pc(s);;364;;
B-SPQ-MO13GR;FG;SHIF-SPRR1-MOPPN;PM;1;Pc(s);Pc(s);;365;;
B-SPQ-MO13GR;FG;STIC-BCSPQRR2-MO;PM;1;Pc(s);Pc(s);;366;;
B-SPQ-MO13GR;FG;STIC-BTSPQRR2-MOPSM;PM;1;Pc(s);Pc(s);;367;;
B-TWCGC08R-DFR14G;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;368;;
B-TWCGC107RNFS1-DF;REFILL;GODE-TWC5,4B-SM-P;PM;1;Pc(s);Pc(s);;369;;
B-W3ELFP01-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.03012820513;370;;
B-W3ELFP01-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.03012820513;371;;
B-W3ELFP01-W30G;FG;DUS-ELFP01R2-W;PM;1;Pc(s);Pc(s);0.03012820513;372;;
B-W3ELFP01-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.03012820513;373;;
B-W3ELFP01-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.03012820513;374;;
B-W3ELFP01-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.03012820513;375;;
B-W3ELFP01-W30G;FG;STIC-BCELFP1R1-WCNFR;PM;1;Pc(s);Pc(s);0.03012820513;376;;
B-W3ELFP02-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.03012820513;377;;
B-W3ELFP02-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.03012820513;378;;
B-W3ELFP02-W30G;FG;DUS-ELFP02R2-W;PM;1;Pc(s);Pc(s);0.03012820513;379;;
B-W3ELFP02-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.03012820513;380;;
B-W3ELFP02-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.03012820513;381;;
B-W3ELFP02-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.03012820513;382;;
B-W3ELFP02-W30G;FG;STIC-BCELFP2R1-WCNFR;PM;1;Pc(s);Pc(s);0.03012820513;383;;
B-W3ELFP03-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.03012820513;384;;
B-W3ELFP03-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.03012820513;385;;
B-W3ELFP03-W30G;FG;DUS-ELFP03R2-W;PM;1;Pc(s);Pc(s);0.03012820513;386;;
B-W3ELFP03-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.03012820513;387;;
B-W3ELFP03-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.03012820513;388;;
B-W3ELFP03-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.03012820513;389;;
B-W3ELFP03-W30G;FG;STIC-BCELFP3R1-WCNFR;PM;1;Pc(s);Pc(s);0.03012820513;390;;
B-W3ELFP04-W30G;FG;CAP-CELFPR3-WABS;PM;1;Pc(s);Pc(s);0.03012820513;391;;
B-W3ELFP04-W30G;FG;CONT-ELFPR2-WPSN;PM;1;Pc(s);Pc(s);0.03012820513;392;;
B-W3ELFP04-W30G;FG;DUS-ELFP04R2-W;PM;1;Pc(s);Pc(s);0.03012820513;393;;
B-W3ELFP04-W30G;FG;KB-BTLS150WNL32-K125;PM;0.02083;Pc(s);Pc(s);0.03012820513;394;;
B-W3ELFP04-W30G;FG;PUFF-FPALT3R0-WP;PM;1;Pc(s);Pc(s);0.03012820513;395;;
B-W3ELFP04-W30G;FG;SHIF-ELFPR2-WPPN;PM;1;Pc(s);Pc(s);0.03012820513;396;;
B-W3ELFP04-W30G;FG;STIC-BCELFP4R1-WCNFR;PM;1;Pc(s);Pc(s);0.03012820513;397;;
BBC-EL-W15ML;FG;DUS-EBBCL15C-WILD;PM;1;Pc(s);Pc(s);0.02211606511;398;;
BBC-EL-W15ML;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);0.02211606511;399;;
BBC-EL-W15ML;FG;TUBE-EBBCL15-W2580;PM;1;Pc(s);Set;0.02211606511;400;;
BBC-EL-W30ML;FG;DUS-EBBCL30C-WILD;PM;1;Pc(s);Pc(s);0.02993014164;401;;
BBC-EL-W30ML;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.02993014164;402;;
BBC-EL-W30ML;FG;TUBE-EBBCL30R3-W3095;PM;1;Pc(s);Pc(s);0.02993014164;403;;
BBC-EN-W15ML;FG;DUS-EBBCN15C-WILD;PM;1;Pc(s);Pc(s);0.01741917503;404;;
BBC-EN-W15ML;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);0.01741917503;405;;
BBC-EN-W15ML;FG;TUBE-EBBCN15-W2580;PM;1;Pc(s);Pc(s);0.01741917503;406;;
BBC-EN-W30ML;FG;DUS-EBBCN30C-WILD;PM;1;Pc(s);Pc(s);0.03001426164;407;;
BBC-EN-W30ML;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.03001426164;408;;
BBC-EN-W30ML;FG;TUBE-EBBCN30R3-W3095;PM;1;Pc(s);Pc(s);0.03001426164;409;;
BBC-HSBBC-EM;FG;DUS-DMBC03R0-E;PM;1;Pc(s);Pc(s);0.0371124031;410;;
BBC-HSBBC-EM;FG;KB-ECR1-KMK125CF;PM;0.01667;Pc(s);Pc(s);0.0371124031;411;;
BBC-HSBBC-EM;FG;TUBE-DMBC03R0-E;PM;1;Pc(s);Pc(s);0.0371124031;412;;
BBC-HSBBL-EM;FG;DUS-DMBC01R0-E;PM;1;Pc(s);Pc(s);0.02378223496;413;;
BBC-HSBBL-EM;FG;KB-ECR1-KMK125CF;PM;0.01667;Pc(s);Pc(s);0.02378223496;414;;
BBC-HSBBL-EM;FG;TUBE-DMBC01R0-E;PM;1;Pc(s);Pc(s);0.02378223496;415;;
BBC-HSBBN-EM;FG;DUS-DMBC02R0-E;PM;1;Pc(s);Pc(s);0.01274074074;416;;
BBC-HSBBN-EM;FG;KB-ECR1-KMK125CF;PM;0.01667;Pc(s);Pc(s);0.01274074074;417;;
BBC-HSBBN-EM;FG;TUBE-DMBC02R0-E;PM;1;Pc(s);Pc(s);0.01274074074;418;;
BBC-LL-W15ML;FG;DUS-LBBCL15C-WILD;PM;1;Pc(s);Pc(s);0.01758829323;419;;
BBC-LL-W15ML;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);0.01758829323;420;;
BBC-LL-W15ML;FG;TUBE-LBBCL15R2-W;PM;1;Pc(s);Pc(s);0.01758829323;421;;
BBC-LL-W15ML;FG;TUBE-LBBCL15R3-W;PM;1;Pc(s);Pc(s);0.01758829323;421;;
BBC-LL-W30ML;FG;DUS-LBBCL30C-WILD;PM;1;Pc(s);Pc(s);0.03024637778;422;;
BBC-LL-W30ML;FG;DUS-LBBCL30CR1-WILD;PM;1;Pc(s);Pc(s);0.03024637778;422;;
BBC-LL-W30ML;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.03024637778;423;;
BBC-LL-W30ML;FG;TUBE-LBBCL30R4-W;PM;1;Pc(s);Pc(s);0.03024637778;424;;
BBC-LN-W15ML;FG;DUS-LBBCN15C-WILD;PM;1;Pc(s);Pc(s);0.03012259194;425;;
BBC-LN-W15ML;FG;KB-WBBC15-KMK150BF;PM;0.02083;Pc(s);Pc(s);0.03012259194;426;;
BBC-LN-W15ML;FG;TUBE-LBBCN15R2-W;PM;1;Pc(s);Pc(s);0.03012259194;427;;
BBC-LN-W15ML;FG;TUBE-LBBCN15R3-W;PM;1;Pc(s);Pc(s);0.03012259194;427;;
BBC-LN-W30ML;FG;DUS-LBBCN30C-WILD;PM;1;Pc(s);Pc(s);0.03024637778;428;;
BBC-LN-W30ML;FG;DUS-LBBCN30CR1-WILD;PM;1;Pc(s);Pc(s);0.03024637778;428;;
BBC-LN-W30ML;FG;KB-WBBC30-KMK150BF;PM;0.02778;Pc(s);Pc(s);0.03024637778;429;;
BBC-LN-W30ML;FG;TUBE-LBBCN30R4-W;PM;1;Pc(s);Pc(s);0.03024637778;430;;
BO-01PFRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;431;;
BO-02IPRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;432;;
BO-03PP1RNFS3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;433;;
BO-04RERNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;434;;
BO-05BSRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;435;;
BO-06CSRNFS3,5G-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;436;;
BO-07SSRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;437;;
BO-08CCRNFSN3,5-MO;REFILL;GODE-PESBOR2-MOAL;PM;1;Pc(s);Pc(s);;438;;
BO-CLBSNT-EM;FG;BASE-CLHNTR0-E;PM;1;Pc(s);Pc(s);0.02984234234;439;;
BO-CLBSNT-EM;FG;CAP-CLHNTR0-E;PM;1;Pc(s);Pc(s);0.02984234234;440;;
BO-CLBSNT-EM;FG;CONT-CLHNTR0-E;PM;1;Pc(s);Pc(s);0.02984234234;441;;
BO-CLBSNT-EM;FG;DUS-CLHNTR0-E;PM;1;Pc(s);Pc(s);0.02984234234;442;;
BO-CLBSNT-EM;FG;DUS-CLHNTR1-E;PM;1;Pc(s);Pc(s);0.02984234234;442;;
BO-CLBSNT-EM;FG;IBOX-12EB-WD31;PM;0.08333;Pc(s);Pc(s);0.02984234234;443;;
BO-CLBSNT-EM;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02984234234;444;;
BO-CLBSNT-EM;FG;STIC-BCLHNTR0-E;PM;1;Pc(s);Pc(s);0.02984234234;445;;
BO-CLBSPE-EM;FG;BASE-CLBPER0-E;PM;1;Pc(s);Pc(s);0.02083333333;446;;
BO-CLBSPE-EM;FG;CAP-CLBPER0-E;PM;1;Pc(s);Pc(s);0.02083333333;447;;
BO-CLBSPE-EM;FG;CONT-CLBPER0-E;PM;1;Pc(s);Pc(s);0.02083333333;448;;
BO-CLBSPE-EM;FG;DUS-CLBPER0-E;PM;1;Pc(s);Pc(s);0.02083333333;449;;
BO-CLBSPE-EM;FG;DUS-CLBPER1-E;PM;1;Pc(s);Pc(s);0.02083333333;449;;
BO-CLBSPE-EM;FG;IBOX-12EB-WD31;PM;0.08333;Pc(s);Pc(s);0.02083333333;450;;
BO-CLBSPE-EM;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02083333333;451;;
BO-CLBSPE-EM;FG;STIC-BCLBPER0-E;PM;1;Pc(s);Pc(s);0.02083333333;452;;
BO-CLBSPI-EM;FG;BASE-CLBPIR0-E;PM;1;Pc(s);Pc(s);0.02083333333;453;;
BO-CLBSPI-EM;FG;CAP-CLBPIR0-E;PM;1;Pc(s);Pc(s);0.02083333333;454;;
BO-CLBSPI-EM;FG;CONT-CLBPIR0-E;PM;1;Pc(s);Pc(s);0.02083333333;455;;
BO-CLBSPI-EM;FG;DUS-CLBPIR0-E;PM;1;Pc(s);Pc(s);0.02083333333;456;;
BO-CLBSPI-EM;FG;DUS-CLBPIR1-E;PM;1;Pc(s);Pc(s);0.02083333333;456;;
BO-CLBSPI-EM;FG;IBOX-12EB-WD31;PM;0.08333;Pc(s);Pc(s);0.02083333333;457;;
BO-CLBSPI-EM;FG;KB-ECR1-KMK125CF;PM;0.00694;Pc(s);Pc(s);0.02083333333;458;;
BO-CLBSPI-EM;FG;STIC-BCLBPIR0-E;PM;1;Pc(s);Pc(s);0.02083333333;459;;
BO-CLCNB-EM10ML;FG;DUS-CLCBNBR0-EILD;PM;1;Pc(s);Pc(s);0.03519887364;460;;
BO-CLCNB-EM10ML;FG;KB-ECR1-KMK125CF;PM;0.01429;Pc(s);Pc(s);0.03519887364;461;;
BO-CLCNB-EM10ML;FG;TUBE-CLCBNBR0-ELDPE;PM;1;Pc(s);Pc(s);0.03519887364;462;;
BO-CLCPE-EM10ML;FG;DUS-CLCBPER1-EILD;PM;1;Pc(s);Pc(s);0.03098290598;463;;
BO-CLCPE-EM10ML;FG;KB-ECR1-KMK125CF;PM;0.01429;Pc(s);Pc(s);0.03098290598;464;;
BO-CLCPE-EM10ML;FG;TUBE-CLCBPER0-ELDPE;PM;1;Pc(s);Pc(s);0.03098290598;465;;
BO-CLCPI-EM10ML;FG;DUS-CLCBPIR1-EILD;PM;1;Pc(s);Pc(s);0.03005319149;466;;
